SERV_PROV_CODE,B1_PER_ID1,B1_PER_ID2,B1_PER_ID3,B1_WORK_DESC,REC_DATE,REC_FUL_NAM,REC_STATUS
ASHEVILLE,16CAP,00000,00027,Replacing a heat pump system,2016-01-05 14:42:11.907,PUBLICUSER124,A
ASHEVILLE,16CAP,00000,00028,"BROOKS, CHAD AND MARISSA. APPLIED FOR MISD FOR 2 LOTS.",2016-01-05 14:48:25.483,ATESNER,A
ASHEVILLE,16CAP,00000,00029,ENCLOSE EXISTING COERED PORCH INTO HEATED LIVING SPACE ADN NEW 12X30 WOOD DECK DEATTACHED FOR PAUL & CANDICE EDMONDS,2016-01-05 14:58:04.213,ACARROLL,A
ASHEVILLE,16CAP,00000,0002A,"PRODUCE STAND IN THE PARKING LOT EVERY THURSDAY, 1/7/16-12/29/16, FROM 10AM-5PM FOR LEICHTHOUSE PRODUCE. REC AMENDMENT CHANGING DATES TO :1/22,1/29,2/5,2/12, 2/19,2/26,3/4,3/11,3/18,3/25,4/1, 4/8,4/15,4/22, 4/29,5/6,5/13,5/20,5/27,6/3,6/10,6/17,6/24,7/1,7/8,7/15,7/22,7/29,8/5,8/12,8/19,8/26,9/2,9/9,9/16,9/23,9/30,10/7,10/14,10/21,10/28,11/4,11/11,11/18,11/25,12/2,12/9,12/16,12/23,12/30",2016-01-05 15:16:03.337,ACARROLL,A
ASHEVILLE,16CAP,00000,0002B,CONDITIONAL ZONING TO ALLOW SHORT TERM RENTAL-TSIROS,2016-01-05 16:25:34.650,SCARVER,A
ASHEVILLE,16CAP,00000,0002C,"Reroute kitchen sink drain line around basement wall around 80 feet to stack. Tie into stack with custom fittings, new drain will be pvc and hung on wall with p-tape every 4 feet.",2016-01-05 16:48:59.030,PUBLICUSER251,A
ASHEVILLE,16CAP,00000,0002D,REMOVE EXISTING FREESTANDING SIGN AND REPLACE BACK WITH NEW MULTI TENANT FREESTANDING PYLON SIGN FOR RIVER RIDGE MARKET PLACE;REF 16-00085PZ FOR VARIANCE;,2016-01-05 17:22:19.570,CSHORT,A
ASHEVILLE,16CAP,00000,0002E,"100 amp service change-out and re-wire (2) knob & tube circuits to include approx. (10) switches, (10) lights, and (10) receptacles.",2016-01-05 22:20:49.673,PUBLICUSER225,A
ASHEVILLE,16CAP,00000,0002F,Install disconnect switch for portable generator.,2016-01-06 07:33:45.140,PUBLICUSER98,A
ASHEVILLE,16CAP,00000,0002G,Replace oil furnace with like system.,2016-01-06 08:53:09.370,PUBLICUSER2436,A
ASHEVILLE,16CAP,00000,0002H,"waiver - NEW SINGLE FAMILY HOME ON EXISTING LOT FOR MITB HOLDINGS CO LLC
REC AMENDMENT;REVISED PLANS FOR ROTATING HOUSE 90 DEGREES, SAME LOCATION SAME SCOPE OF WORK WITH THE EXCEPTION OF ENTRY-PORCH ROTATE 90;",2016-01-06 09:08:32.033,MLIPE,A
ASHEVILLE,16CAP,00000,0002I,"PAINT, NEW ELECTRICAL, TURN HALF BATH TO FULL BATHROOM, FRAME OUT NEW CLOSET, KNOCK OUT WALL BETWEEN BEDROOM AND LAUNDRY.  NEW KITCHEN CABINETS AND COUNTERTOPS. BRING ENTIRE ELECTRICAL TO CODE.",2016-01-06 09:12:42.733,MLIPE,A
ASHEVILLE,16CAP,00000,0002J,"waiver - REMODEL EXISTING BATHROOM, NO NEW PLUMBING FIXTURES TO BE ADDED, ADD CAN LIGHTS, REPLACE BATH EXHAUST FAN, NEW VANITY, REPLACE PLUMBING FIXTURES, REPLACE TILE, ADD HEATED FLOOR MAT FOR ANN MCMARTIN",2016-01-06 09:28:42.480,ACARROLL,A
ASHEVILLE,16CAP,00000,0002K,waiver - NEW SINGLE FAMILY HOME ON EXISTING LOT FOR MITB HOLDINGS CO LLC,2016-01-06 09:29:54.320,MLIPE,A
ASHEVILLE,16CAP,00000,0002L,waiver - NEW SINGLE FAMILY HOME ON EXISTING LOT FOR MITB HOLDINGS CO LLC,2016-01-06 09:29:56.313,MLIPE,A
ASHEVILLE,16CAP,00000,0002M,waiver - NEW SINGLE FAMILY HOME ON EXISTING LOT FOR MITB HOLDINGS CO LLC. REC AMENDMENT TO CHANGE GAS PIPING CONTRACTOR,2016-01-06 09:29:44.587,MLIPE,A
ASHEVILLE,16CAP,00000,0002N,waiver - NEW SINGLE FAMILY HOME ON EXISTING LOT FOR MITB HOLDINGS CO LLC,2016-01-06 09:30:00.387,MLIPE,A
ASHEVILLE,16CAP,00000,0002O,waiver - NEW SINGLE FAMILY HOME ON EXISTING LOT FOR MITB HOLDINGS CO LLC,2016-01-06 09:30:02.137,MLIPE,A
ASHEVILLE,16CAP,00000,0002P,STAND ALONE SIGN SUBMITTAL FOR BILTMORE MASSAGE THERAPY.,2016-01-06 09:47:30.287,KAKBAR,A
ASHEVILLE,16CAP,00000,0002Q,STAND ALONE SIGN SUBMITTAL FOR BILTMORE MASSAGE THERAPY.,2016-01-06 09:52:15.940,KAKBAR,A
ASHEVILLE,16CAP,00000,0002R,TENANT UPFIT AND OCCUPANCY FOR SKECHERS,2016-01-06 10:02:23.097,SSALYER,A
ASHEVILLE,16CAP,00000,0002S,Replace Existing AC with York Heat Pump and Humidifier,2016-01-06 10:03:13.207,PUBLICUSER213,A
ASHEVILLE,16CAP,00000,0002T,"waiver - REMODEL EXISTING BATHROOM, NO NEW PLUMBING FIXTURES TO BE ADDED, ADD CAN LIGHTS, REPLACE BATH EXHAUST FAN, NEW VANITY, REPLACE PLUMBING FIXTURES, REPLACE TILE, ADD HEATED FLOOR MAT FOR ANN MCMARTIN",2016-01-06 11:03:04.100,ACARROLL,A
ASHEVILLE,16CAP,00000,0002U,"waiver - REMODEL EXISTING BATHROOM, NO NEW PLUMBING FIXTURES TO BE ADDED, ADD CAN LIGHTS, REPLACE BATH EXHAUST FAN, NEW VANITY, REPLACE PLUMBING FIXTURES, REPLACE TILE, ADD HEATED FLOOR MAT FOR ANN MCMARTIN",2016-01-06 11:03:06.313,ACARROLL,A
ASHEVILLE,16CAP,00000,0002V,RUNNING 20' EXTERIOR GAS LINE AND 25' INTERIOR GAS LINE TO RANGE FOR STEVENS RESDIENCE,2016-01-06 11:05:01.813,MLIPE,A
ASHEVILLE,16CAP,00000,0002W,INSPECTION FOR FOSTER CARE.,2016-01-06 11:07:05.927,RROE,A
ASHEVILLE,16CAP,00000,0002X,REMOVE EXISTING FURNACE; INSTALL NEW GAS FURNACE; REMOVE EXISTING AIR CONDITIONING COIL; OUTDOOR UNI. INSTALL NEW EVAPORATOR COIL SET NEW CONDENSING UNIT JUNIOR WOMEN'S LEAGUE,2016-01-06 11:10:49.710,MLIPE,A
ASHEVILLE,16CAP,00000,0002Y,TENANT UPFIT AND OCCUPANCY FOR SKECHERS,2016-01-06 11:14:29.800,SSALYER,A
ASHEVILLE,16CAP,00000,0002Z,TENANT UPFIT AND OCCUPANCY FOR SKECHERS,2016-01-06 11:14:32.717,SSALYER,A
ASHEVILLE,16CAP,00000,00030,TENANT UPFIT AND OCCUPANCY FOR SKECHERS,2016-01-06 11:14:35.593,SSALYER,A
ASHEVILLE,16CAP,00000,00031,"SITE, CORE, SHELL FOR A NEW TWO STORY BUILDING TO HOUSE A NEW CENTRAL ENERGY PLANT FOR MISSION HEALTH, MASTER SITE 15-14102, REC AMENDMENT, REVISED STEP FOOTING DETAIL, REC AMENDMENT, ENGINEERED SEGMENTAL RETAINING WALL SHOP DRAWINGS.
REC AMENDMENT PRIVATE FIRE LINE EXTENSION PLANS; REC AMENDMENT: INSTALL CONCRETE FOUNDATIONS IN THE PARKING DECK FOR STEAM PIPE ANCHORING, REC AMENDMENT, MODIFY SIDEWALK, UPGRADE STORM PIPE TO 18"", ADD STORM CURB INLET, ADD YARD INLET. REC AMENDMENT TO ADD GAS PIPING CONTRACTOR - OK TO ISSUE GAS PIPING PLANS IN ORIGINAL SUBMITTAL PER ANNE GRAHAM.",2016-01-06 12:02:08.000,SCARVER,A
ASHEVILLE,16CAP,00000,00032,"SITE, CORE, SHELL FOR A NEW TWO STORY BUILDING TO HOUSE A NEW CENTRAL ENERGY PLANT FOR MISSION HEALTH, MASTER SITE 15-14102",2016-01-06 12:08:50.603,SCARVER,A
ASHEVILLE,16CAP,00000,00033,"SITE, CORE, SHELL FOR A NEW TWO STORY BUILDING TO HOUSE A NEW CENTRAL ENERGY PLANT FOR MISSION HEALTH, MASTER SITE 15-14102",2016-01-06 12:09:25.590,SCARVER,A
ASHEVILLE,16CAP,00000,00034,"SITE, CORE, SHELL FOR A NEW TWO STORY BUILDING TO HOUSE A NEW CENTRAL ENERGY PLANT FOR MISSION HEALTH, MASTER SITE 15-14102",2016-01-06 12:09:28.263,SCARVER,A
ASHEVILLE,16CAP,00000,00035,"SITE, CORE, SHELL FOR A NEW TWO STORY BUILDING TO HOUSE A NEW CENTRAL ENERGY PLANT FOR MISSION HEALTH, MASTER SITE 15-14102",2016-01-06 12:09:30.943,SCARVER,A
ASHEVILLE,16CAP,00000,00036,MINOR SUBDIVISON TO TURN 1 LOT INTO 2 LOTS FOR APRIL & ZACHARY SELF;,2016-01-06 12:22:27.697,SSALYER,A
ASHEVILLE,16CAP,00000,00037,replacing oil furnace and heat pump with a heat pump/air handler system,2016-01-06 12:24:39.813,PUBLICUSER413,A
ASHEVILLE,16CAP,00000,00038,"BATTRAM, ANNE. REPLACING WATER LINE FROM METER TO HOUSE.",2016-02-03 08:53:12.073,ATESNER,A
ASHEVILLE,16CAP,00000,00039,REPLACE SEWER LINE FROM THE HOUSE TO THE STREET APROX 50" LONG FOR SIMMONS RESIDENCE,2016-01-06 12:42:44.237,MLIPE,A
ASHEVILLE,16CAP,00000,0003A,replace heat pump system,2016-01-06 12:49:39.937,PUBLICUSER413,A
ASHEVILLE,16CAP,00000,0003B,NEW ROOF MOUNTED SOLAR ELECTRIC SYSTEM,2016-01-06 12:53:54.763,MLIPE,A
ASHEVILLE,16CAP,00000,0003C,"install 1.5 ton Heat Pump, reconnect electrical",2016-01-06 12:54:57.407,PUBLICUSER107,A
ASHEVILLE,16CAP,00000,0003D,"IN 113 BATHROOMS REMOVE EXISTING FLOOR TILE AND VANITY & TOILET 50 SQ FT X 113 - 5650SQ FT; REPLACE WITH NEW FLOOR TILE, NEW VANITY , NEW TOILET, REPAIR DISTURBED DRYWALL",2016-01-06 13:22:31.567,SSALYER,A
ASHEVILLE,16CAP,00000,0003E,"REMOVE CARPET IN FOYER AND REPLACE WITH TILE - 1500SQ FT; IN 113 BATHROOMS REMOVE EXISTING FLOOR TILE AND VANITY & TOILET 50 SQ FT X 113 - 5650SQ FT; REPLACE WITH NEW FLOOR TILE, NEW VANITY , NEW TOILET, REPAIR DISTURBED DRYWALL",2016-01-06 13:26:06.773,SSALYER,A
ASHEVILLE,16CAP,00000,0003F,"REMOVE CARPET IN FOYER AND REPLACE WITH TILE - 1500SQ FT; IN 113 BATHROOMS REMOVE EXISTING FLOOR TILE AND VANITY & TOILET 50 SQ FT X 113 - 5650SQ FT; REPLACE WITH NEW FLOOR TILE, NEW VANITY , NEW TOILET, REPAIR DISTURBED DRYWALL",2016-01-06 13:26:18.677,SSALYER,A
ASHEVILLE,16CAP,00000,0003G,"REMOVE CARPET IN FOYER AND REPLACE WITH TILE - 1500SQ FT; IN 113 BATHROOMS REMOVE EXISTING FLOOR TILE AND VANITY & TOILET 50 SQ FT X 113 - 5650SQ FT; REPLACE WITH NEW FLOOR TILE, NEW VANITY , NEW TOILET, REPAIR DISTURBED DRYWALL",2016-01-06 13:26:21.540,SSALYER,A
ASHEVILLE,16CAP,00000,0003H,"EXISTING GARAGE UPDATE TO INCLUDE NEW HEATERS, LIGHTS, EXHAUST FANS AND METHANE DETECTION SYSTEM TO BE ABLE TO WORK ON CNG TRUCKS FOR PSNC ENERGY",2016-01-06 13:27:58.207,ACARROLL,A
ASHEVILLE,16CAP,00000,0003I,"MISSION HEALTH-HR AND MARKETING REMODEL, SELECTIVE DEMOLITION AND RENOVATION TO EXISTING SPACE, INCLUDES SLIGHT MODIFICATIONS TO LAYOUT AND UPGRADED FINISHES, FIXTURES",2016-01-06 13:28:03.753,SCARVER,A
ASHEVILLE,16CAP,00000,0003J,"EXISTING GARAGE UPDATE TO INCLUDE NEW HEATERS, LIGHTS, EXHAUST FANS AND METHANE DETECTION SYSTEM TO BE ABLE TO WORK ON CNG TRUCKS FOR PSNC ENERGY",2016-01-06 13:31:20.070,ACARROLL,A
ASHEVILLE,16CAP,00000,0003K,"EXISTING GARAGE UPDATE TO INCLUDE NEW HEATERS, LIGHTS, EXHAUST FANS AND METHANE DETECTION SYSTEM TO BE ABLE TO WORK ON CNG TRUCKS FOR PSNC ENERGY",2016-01-06 13:31:23.703,ACARROLL,A
ASHEVILLE,16CAP,00000,0003L,"EXISTING GARAGE UPDATE TO INCLUDE NEW HEATERS, LIGHTS, EXHAUST FANS AND METHANE DETECTION SYSTEM TO BE ABLE TO WORK ON CNG TRUCKS FOR PSNC ENERGY",2016-01-06 13:31:26.680,ACARROLL,A
ASHEVILLE,16CAP,00000,0003M,"MISSION HEALTH-HR AND MARKETING REMODEL, SELECTIVE DEMOLITION AND RENOVATION TO EXISTING SPACE, INCLUDES SLIGHT MODIFICATIONS TO LAYOUT AND UPGRADED FINISHES, FIXTURES",2016-01-06 13:31:57.877,SCARVER,A
ASHEVILLE,16CAP,00000,0003N,"MISSION HEALTH-HR AND MARKETING REMODEL, SELECTIVE DEMOLITION AND RENOVATION TO EXISTING SPACE, INCLUDES SLIGHT MODIFICATIONS TO LAYOUT AND UPGRADED FINISHES, FIXTURES",2016-02-01 12:24:54.700,KLEVI,A
ASHEVILLE,16CAP,00000,0003O,"MISSION HEALTH-HR AND MARKETING REMODEL, SELECTIVE DEMOLITION AND RENOVATION TO EXISTING SPACE, INCLUDES SLIGHT MODIFICATIONS TO LAYOUT AND UPGRADED FINISHES, FIXTURES",2016-02-01 12:24:55.180,KLEVI,A
ASHEVILLE,16CAP,00000,0003P,"MISSION HEALTH-HR AND MARKETING REMODEL, SELECTIVE DEMOLITION AND RENOVATION TO EXISTING SPACE, INCLUDES SLIGHT MODIFICATIONS TO LAYOUT AND UPGRADED FINISHES, FIXTURES",2016-02-01 12:24:55.487,KLEVI,A
ASHEVILLE,16CAP,00000,0003Q,COMMERCIAL OCCUPANCY FOR WRIGHTS TRUCKING LINE;NO WORK TO BE DONE;REF 16-00134S FOR  EARLY ASSISTANCE;,2016-01-06 13:50:39.243,PUBLICUSER0,A
ASHEVILLE,16CAP,00000,0003R,REPLACE WATER LINE FROM METER TO HOUSE.,2016-01-06 14:06:50.510,PUBLICUSER128,A
ASHEVILLE,16CAP,00000,0003S,"TENANT BUILD OUT OF AN EXISTING SPACE, INCLUDES EXTERIOR STOREFRONT CONSTRUCTION, REF. LANDLORD IMPROVEMENTS PERMIT 15-16222, OCCUPANCY FOR SOMA, REC AMENDMENT, CHANGING AHU FROM THREE PHASE TO SINGLE PHASE",2016-01-06 14:13:14.443,ACARROLL,A
ASHEVILLE,16CAP,00000,0003T,"TENANT BUILD OUT OF AN EXISTING SPACE, INCLUDES EXTERIOR STOREFRONT CONSTRUCTION, REF. LANDLORD IMPROVEMENTS PERMIT 15-16222, OCCUPANCY FOR SOMA",2016-01-06 14:19:58.300,ACARROLL,A
ASHEVILLE,16CAP,00000,0003U,"TENANT BUILD OUT OF AN EXISTING SPACE, INCLUDES EXTERIOR STOREFRONT CONSTRUCTION, REF. LANDLORD IMPROVEMENTS PERMIT 15-16222, OCCUPANCY FOR SOMA",2016-01-06 14:20:00.630,ACARROLL,A
ASHEVILLE,16CAP,00000,0003V,"TENANT BUILD OUT OF AN EXISTING SPACE, INCLUDES EXTERIOR STOREFRONT CONSTRUCTION, REF. LANDLORD IMPROVEMENTS PERMIT 15-16222, OCCUPANCY FOR SOMA",2016-01-06 14:20:03.510,ACARROLL,A
ASHEVILLE,16CAP,00000,0003W,"TENANT BUILD OUT OF AN EXISTING SPACE, INCLUDES EXTERIOR STOREFRONT CONSTRUCTION, REF. LANDLORD IMPROVEMENTS PERMIT 15-16222, OCCUPANCY FOR SOMA",2016-01-06 14:20:07.623,ACARROLL,A
ASHEVILLE,16CAP,00000,0003X,"waiver - CARBON FIBER FOUNDATION WALL STABILIZATION TO FRONT AND SIDE FOUNDATION WALLS, ALL INTERIOR WORK, NO ADDITIONAL SQUARE FOOTAGE, ALL WORK DONE PER ENGINEERING REPORT FOR JOHN MICHAEL WILLARD",2016-01-06 14:49:03.193,ACARROLL,A
ASHEVILLE,16CAP,00000,0003Y,"COMMERCIAL INTERIOR REMODEL AND OCCUPANCY FOR HERITAGE FINANCE CO, BUILD OFFICE IN LOBBY AREA, HVAC, UPDATE ELECTRICAL AND ADD HEAT PUMP. REC AMENDMENT ADDING GAS PIPING TO CONNECT TO HVAC UNIT",2016-01-06 15:23:13.643,SSALYER,A
ASHEVILLE,16CAP,00000,0003Z,RETAINING WALLS,2016-01-06 15:33:08.837,SCARVER,A
ASHEVILLE,16CAP,00000,00040,"COMMERCIAL INTERIOR REMODEL AND OCCUPANCY FOR HERITAGE FINANCE CO, BUILD OFFICE IN LOBBY AREA, HVAC, UPDATE ELECTRICAL AND ADD HEAT PUMP",2016-01-06 15:37:18.247,SSALYER,A
ASHEVILLE,16CAP,00000,00041,"COMMERCIAL INTERIOR REMODEL AND OCCUPANCY FOR HERITAGE FINANCE CO, BUILD OFFICE IN LOBBY AREA, HVAC, UPDATE ELECTRICAL AND ADD HEAT PUMP",2016-01-06 15:37:28.637,SSALYER,A
ASHEVILLE,16CAP,00000,00042,"COMMERCIAL INTERIOR REMODEL AND OCCUPANCY FOR HERITAGE FINANCE CO, BUILD OFFICE IN LOBBY AREA, HVAC, UPDATE ELECTRICAL AND ADD HEAT PUMP",2016-01-06 15:37:31.050,SSALYER,A
ASHEVILLE,16CAP,00000,00043,"COMMERCIAL INTERIOR REMODEL AND OCCUPANCY FOR HERITAGE FINANCE CO, BUILD OFFICE IN LOBBY AREA, HVAC, UPDATE ELECTRICAL AND ADD HEAT PUMP",2016-01-06 15:37:33.847,SSALYER,A
ASHEVILLE,16CAP,00000,00044,change out oil furnace,2016-01-06 15:44:02.490,PUBLICUSER413,A
ASHEVILLE,16CAP,00000,00045,CREATING ONE BEDROOM HOMESTAY FOR JEREMY SCHEWE;NO WORK TO BE DONE,2016-01-06 16:03:39.710,SSALYER,A
ASHEVILLE,16CAP,00000,00046,"waiver - REMODEL MASTER BATHROOM AND BEDROOM; REMODEL INTERIOR OF EXISITNG HOME; RELOCATE PLUMBING, ELECTRICAL AS NEEDED; RESURFACE DECKS AND FLOORS; ADD AN ELEVATOR SHAFT TO SERVICE FOR CLAUDIA CHIARINI TAKING OVER PREVIOUSLY PERMITTED JOB 15-03020. REC AMENDMENT TO FRAME IN A FUTURE ELEVATOR SHAFT TO SERVICE 3 FLOORS.  FRAME NEW COVERED FRONT PORCH.  FOOTING WILL BE POUTRED FOR POST FOOTIGN AND ELEVATOR SHAFT FRAMING. REPLACE FROMT ENTRANCE DOOR POUR, NEW CONCRETE SLAB/FRONT PATIO. NO ELEVATOR WILL BE INSTALLED AT THIS TIME.
REC FLEXIBLE DEVELOPMENT APPLICATION  FOR VARIAANCE OF REAR SETBACK;",2016-01-06 16:07:39.317,SCARVER,A
ASHEVILLE,16CAP,00000,00047,"waiver - REMODEL MASTER BATHROOM AND BEDROOM; REMODEL INTERIOR OF EXISITNG HOME; RELOCATE PLUMBING, ELECTRICAL AS NEEDED; RESURFACE DECKS AND FLOORS; ADD AN ELEVATOR SHAFT TO SERVICE FOR CLAUDIA CHIARINI TAKING OVER PREVIOUSLY PERMITTED JOB 15-03020. REC AMENDMENT TO FRAME IN A FUTURE ELEVATOR SHAFT TO SERVICE 3 FLOORS. FRAME NEW COVERED FRONT PORCH. FOOTING WILL BE POUTRED FOR POST FOOTIGN AND ELEVATOR SHAFT FRAMING. REPLACE FROMT ENTRANCE DOOR POUR, NEW CONCRETE SLAB/FRONT PATIO. NO ELEVATOR WILL BE INSTALLED AT THIS TIME. REC FLEXIBLE DEVELOPMENT APPLICATION FOR VARIAANCE OF REAR SETBACK;",2016-01-06 16:13:13.460,SCARVER,A
ASHEVILLE,16CAP,00000,00048,"waiver - REMODEL MASTER BATHROOM AND BEDROOM; REMODEL INTERIOR OF EXISITNG HOME; RELOCATE PLUMBING, ELECTRICAL AS NEEDED; RESURFACE DECKS AND FLOORS; ADD AN ELEVATOR SHAFT TO SERVICE FOR CLAUDIA CHIARINI TAKING OVER PREVIOUSLY PERMITTED JOB 15-03020. REC AMENDMENT TO FRAME IN A FUTURE ELEVATOR SHAFT TO SERVICE 3 FLOORS. FRAME NEW COVERED FRONT PORCH. FOOTING WILL BE POUTRED FOR POST FOOTIGN AND ELEVATOR SHAFT FRAMING. REPLACE FROMT ENTRANCE DOOR POUR, NEW CONCRETE SLAB/FRONT PATIO. NO ELEVATOR WILL BE INSTALLED AT THIS TIME. REC FLEXIBLE DEVELOPMENT APPLICATION FOR VARIAANCE OF REAR SETBACK;",2016-01-06 16:13:13.807,SCARVER,A
ASHEVILLE,16CAP,00000,00049,"waiver - REMODEL MASTER BATHROOM AND BEDROOM; REMODEL INTERIOR OF EXISITNG HOME; RELOCATE PLUMBING, ELECTRICAL AS NEEDED; RESURFACE DECKS AND FLOORS; ADD AN ELEVATOR SHAFT TO SERVICE FOR CLAUDIA CHIARINI TAKING OVER PREVIOUSLY PERMITTED JOB 15-03020. REC AMENDMENT TO FRAME IN A FUTURE ELEVATOR SHAFT TO SERVICE 3 FLOORS. FRAME NEW COVERED FRONT PORCH. FOOTING WILL BE POUTRED FOR POST FOOTIGN AND ELEVATOR SHAFT FRAMING. REPLACE FROMT ENTRANCE DOOR POUR, NEW CONCRETE SLAB/FRONT PATIO. NO ELEVATOR WILL BE INSTALLED AT THIS TIME. REC FLEXIBLE DEVELOPMENT APPLICATION FOR VARIAANCE OF REAR SETBACK;",2016-01-06 16:13:14.090,SCARVER,A
ASHEVILLE,16CAP,00000,0004A,"waiver - REMODEL MASTER BATHROOM AND BEDROOM; REMODEL INTERIOR OF EXISITNG HOME; RELOCATE PLUMBING, ELECTRICAL AS NEEDED; RESURFACE DECKS AND FLOORS; ADD AN ELEVATOR SHAFT TO SERVICE FOR CLAUDIA CHIARINI TAKING OVER PREVIOUSLY PERMITTED JOB 15-03020. REC AMENDMENT TO FRAME IN A FUTURE ELEVATOR SHAFT TO SERVICE 3 FLOORS.  FRAME NEW COVERED FRONT PORCH.  FOOTING WILL BE POUTRED FOR POST FOOTIGN AND ELEVATOR SHAFT FRAMING. REPLACE FROMT ENTRANCE DOOR POUR, NEW CONCRETE SLAB/FRONT PATIO. NO ELEVATOR WILL BE INSTALLED AT THIS TIME.",2016-01-06 16:14:01.157,SCARVER,A
ASHEVILLE,16CAP,00000,0004B,REMODEL EXISTING RESTROOM FOR BILTMORE BAPTIST CHURCH,2016-01-06 16:56:06.537,ATESNER,A
ASHEVILLE,16CAP,00000,0004C,"Install gas pipe, vented logs and vent free heater.",2016-01-07 06:57:05.603,PUBLICUSER78,A
ASHEVILLE,16CAP,00000,0004D,FRAME OVER ROOF USING EXISTING LOAD WALLS.  INSTALL NEW ROOFING MATERIALS,2016-01-07 08:45:08.507,GMISER,A
ASHEVILLE,16CAP,00000,0004E,"SATVIKA, HOLLY AND VAIDILA. APPLIED FOR RECO FOR 2 LOTS.",2016-01-07 08:56:46.813,ATESNER,A
ASHEVILLE,16CAP,00000,0004F,INSTALL 15' OF EXTERIOR GAS LINE TO HOUSE,2016-01-07 09:00:25.993,GMISER,A
ASHEVILLE,16CAP,00000,0004G,REROOF - TEAR OFF 3 TAB SHINGLES AND INSTALL UNDERLAYMNET & ARCHITECTURAL SHINGLES,2016-01-07 09:18:13.690,GMISER,A
ASHEVILLE,16CAP,00000,0004H,TEMP BANNER 16 X 2 "COMING SOON". BANNER WILL BE ON SINDIE OF STORE WINDOW,2016-01-07 09:42:52.703,GMISER,A
ASHEVILLE,16CAP,00000,0004I,"CONSTRUCTION OF 2HR FIREWALL BETWEEN UNITS 2 & 3 AND ELECTRICAL OUTLETS IN BOTH SIDES FOR OWNER IMPROVEMENTS  MODAFF PROPERTIES, NOT FOR OCCUPANCY;CREATING 1 SPACE INTO 2 SPACES;",2016-01-07 10:03:13.257,SSALYER,A
ASHEVILLE,16CAP,00000,0004J,"CONSTRUCTION OF 2HR FIREWALL BETWEEN UNITS 2 & 3 AND ELECTRICAL OUTLETS IN BOTH SIDES FOR OWNER IMPROVEMENTS  MODAFF PROPERTIES, NOT FOR OCCUPANCY;CREATING 1 SPACE INTO 2 SPACES; REC APPLICATION TO CHANGE THIS TO FOR OCCUPANCY INSTEAD OF NOT FOR OCCUPANCY; TENANT WILL BE FOR SMOKE CARTEL IN UNIT 2",2016-01-07 10:05:50.217,SSALYER,A
ASHEVILLE,16CAP,00000,0004K,"CONSTRUCTION OF 2HR FIREWALL BETWEEN UNITS 2 & 3 AND ELECTRICAL OUTLETS IN BOTH SIDES FOR OWNER IMPROVEMENTS  MODAFF PROPERTIES, NOT FOR OCCUPANCY;CREATING 1 SPACE INTO 2 SPACES",2016-01-07 10:05:52.633,SSALYER,A
ASHEVILLE,16CAP,00000,0004L,"waiver - INSTALL DECK FLOOR JOISTS, BAND AND BEAMS; PATIO AND STEP DOWN; CEILING FAN AND OUTLET (PHASE 2), REF. 15-14749 FOR PHASE 1- FOOTINGS AND COVER FOR DECK WITH SKYLIGHTS COMPLETED UNDER PHASE 1 FOR CLAY AND LAUREN COUCH",2016-01-07 10:07:42.067,ACARROLL,A
ASHEVILLE,16CAP,00000,0004M,"waiver - INSTALL DECK FLOOR JOISTS, BAND AND BEAMS; PATIO AND STEP DOWN; CEILING FAN AND OUTLET (PHASE 2), REF. 15-14749 FOR PHASE 1- FOOTINGS AND COVER FOR DECK WITH SKYLIGHTS COMPLETED UNDER PHASE 1 FOR CLAY AND LAUREN COUCH",2016-01-07 10:18:13.383,ACARROLL,A
ASHEVILLE,16CAP,00000,0004N,Replace damaged 2'' rigid conduit service riser and install common point ground.,2016-01-07 10:36:02.467,PUBLICUSER110,A
ASHEVILLE,16CAP,00000,0004O,"TWO (2) SIGNS - (1) BLADE SIGN 36IN X 24 IN, (1) FRONT FACING SIGN 137IN X 24 IN - ASHEVILLE OUTLETS SPACE #129",2016-01-07 10:42:55.990,GMISER,A
ASHEVILLE,16CAP,00000,0004P,SHELL PERMIT FOR NEW MULTI TENANT SINGLE STORY BUILDING FOR TUNNEL ROAD LOWER GRASSY BRANCH CENTER;NOT FOR OCCUPANCY;REF 15-12602PZ FOR SITE

REC ALTERNATIVE COMPLIANCE FOR PERIMETER BUFFERS,2016-01-07 10:43:15.420,SSALYER,A
ASHEVILLE,16CAP,00000,0004Q,BUILD DIVIDER WALL AND TWO WALLS TO MAKE NEW OFFICE SPACE,2016-01-07 10:49:02.327,DMEEK,A
ASHEVILLE,16CAP,00000,0004R,"CONSTRUCTION OFFICE TRAILER 48'6""X50' MODULAR UNIT, FOR CONSTRUCTION ONLY, NOT TYING INTO MSD SEWER (SELF-CONTAINED), FROM NOVEMBER 2015-MAY 2017 FOR MISSION HOSPITALS INC., REF. LEVEL 1 15-14102PZ FOR FUTURE MISSION CENTRAL ENERGY PLANT. REC AMENDMENT TO INSTALL PLUMBING TO OFFICE TRAILER-WATER ONLY SEWER IS SELF CONTAINED TANK.",2016-01-07 11:05:42.730,ATESNER,A
